i,j,b,d,g,f,m,s,EDGE,w,r,intended
0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,g
0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
1,1,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
1,2,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
1,3,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
1,4,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,5,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,6,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,7,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,8,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,9,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,10,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,11,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,12,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,13,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,14,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,15,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,16,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,17,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,18,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,19,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,20,1.0670300299565425e-06,1.4242023773780158e-08,2.3761879109699253e-05,0.011992254885616005,1.00301242605984e-05,6.2910688027957595e-11,6.5583364316727041e-10,0.0,0.0,f
1,21,9.2467812213285011e-08,3.8342489225948699e-08,3.9667627047805645e-05,0.00068343136244417902,0.0001645062149440735,2.4346743821814435e-10,1.7214995162670839e-09,0.0,1.6438722171250668e-10,f
1,22,7.5498799767581848e-09,7.4896828884661324e-08,0.0020449335313034583,2.6776357867011303e-05,0.00015539815125941678,4.4895376816525015e-10,0.0,0.0,2.1127236148952946e-10,g
1,23,3.3588879869163968e-10,2.2438580647249604e-06,0.039361764850317164,2.6510144550487188e-07,0.00031013316268376103,7.2086903719205743e-10,0.0,0.0,3.2942939871680049e-10,d
1,24,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
1,25,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
1,26,3.2296999874196124e-10,1.8162382952809104e-06,0.034585651123709649,2.9073212032031257e-07,0.00027250194210707039,5.987217836678478e-09,0.0,0.0,5.4355850788272081e-10,d
1,27,8.1440834934474873e-09,2.1759499760175288e-07,0.0024271640979022357,3.1781284571125568e-05,0.00014777680238667594,6.8663517484097073e-10,0.0,0.0,0.0,g
1,28,2.9730774159784434e-07,1.4504093793906797e-06,1.0398072652359051e-05,0.0010375008455461483,9.5118603137814452e-05,1.7132292801940671e-11,0.0,0.0,0.0,f
1,29,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,30,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,31,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,32,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,33,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,34,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,35,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,36,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,37,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,38,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,39,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,40,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,41,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,42,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,43,3.0581358122553253e-06,1.5009767714559352e-07,4.6110396717644311e-06,0.016821138313005305,5.3585889456699843e-06,2.4040489037252308e-11,0.0,0.0,0.0,f
1,44,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
1,45,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
1,46,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
2,1,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
2,2,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
2,3,1.2639497350558186e-06,1.021964595918215e-08,7.9514009095930556e-06,0.015117706229320715,8.8467598017598452e-06,1.9659590008736749e-11,0.0,0.0,0.0,f
2,4,4.5700437959258171e-08,5.3578976330788546e-08,0.00055718546278625384,0.00038124146048061663,1.1658065709177682e-05,2.6158499841999627e-11,0.0,0.0,9.8479058228704484e-11,d
2,5,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,6,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,7,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,8,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,9,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,10,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,11,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,12,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,13,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,14,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,15,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,16,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,17,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,18,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,19,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,20,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,21,2.1113792630475809e-09,5.8560205758893269e-07,0.015507390211725886,1.4385313864871986e-05,1.2885672864363822e-05,1.6635109345223364e-11,0.0,0.0,3.685316531864869e-10,d
2,22,3.4880759864131817e-10,8.1859975881137514e-07,0.056913872211218151,1.0103473834915594e-06,0.00017176174768678796,2.8550547888789372e-10,0.0,0.0,7.9063055692032128e-10,d
2,23,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
2,24,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
2,25,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
2,26,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
2,27,0.0,3.1275123645310985e-05,0.0033525229085547251,1.5154970553135967e-07,0.00011040111652655804,7.6371505149661571e-10,0.0,0.0,3.3989516028146085e-10,d
2,28,0.0,0.00023579374593571189,0.00017725986393869251,3.0266224492875693e-06,4.4248468836273112e-06,1.7004404444549397e-11,0.0,0.0,4.0362102857391977e-10,b
2,29,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,30,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,31,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,32,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,33,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,34,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,35,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,36,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,37,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,38,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,39,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,40,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,41,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,42,0.0,0.0093024101264202116,1.0782011961701801e-05,1.1474768597433403e-06,2.7054349289605993e-06,1.1996323768681543e-11,0.0,0.0,1.5423844845447698e-10,b
2,43,0.0,6.47210201981857e-05,7.8059756936536029e-06,0.00024063582631467649,3.6213449233626664e-06,1.0785564396322553e-11,0.0,0.0,0.0,b
2,44,0.0,1.171344191875236e-06,5.7405432338068037e-07,0.0068028599810264073,5.1437931862443938e-06,2.1212196209340273e-11,0.0,0.0,0.0,f
2,45,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
2,46,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
2,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
3,1,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
3,2,2.9511146586002355e-05,2.7165214917824169e-09,3.3909755330243373e-07,0.47553953381493874,7.6113913172974486e-06,4.7280935117365103e-11,0.0,0.0,0.0,f
3,3,1.2639497350558186e-06,1.021964595918215e-08,7.9514009095930556e-06,0.015117706229320715,8.8467598017598452e-06,1.9659590008736749e-11,0.0,0.0,0.0,f
3,4,3.4549842486233147e-09,2.3220884265179876e-07,0.017455028960034997,4.2981247687250556e-06,1.7471620507662745e-05,1.0115426105691595e-09,0.0,0.0,8.7014418113476071e-11,d
3,5,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,6,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,7,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,8,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,9,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,10,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,11,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,12,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,13,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,14,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,15,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,16,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,17,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,18,4.574799741931427e-10,2.6747869831380429e-05,0.094270885956871844,2.2748500092144029e-07,1.0317106677202722e-05,2.4581923946644866e-10,0.0,0.0,8.2956368653689874e-10,d
3,19,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,20,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,21,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,22,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,23,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,24,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,25,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,26,1.5962171091670009e-10,2.537972640755691e-06,0.48580223878539514,1.6218035087407245e-07,1.9311401384092252e-05,6.4327549499430131e-10,0.0,0.0,3.2562829027006819e-10,d
3,27,0.0,9.6964856504851054e-05,0.028616277038942855,2.4326667064747837e-08,1.2412544138663873e-05,1.7207346762651404e-09,0.0,0.0,1.3998887210310165e-10,d
3,28,0.0,0.011525176790666837,0.0011531292595278878,9.4706871642323121e-08,4.1056936515122824e-06,0.0,0.0,0.0,0.0,b
3,29,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
3,30,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
3,31,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
3,32,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
3,33,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
3,34,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
3,35,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
3,36,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
3,37,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
3,38,0.0,0.45468517776342227,7.014026296397334e-05,3.5906012556613753e-08,2.5102986170015182e-06,0.0,0.0,5.1465856507329777e-11,0.0,b
