i,j,b,d,g,f,m,s,EDGE,w,r,intended
0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
1,1,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,2,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,3,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,4,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,5,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,6,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,7,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,8,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,9,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,10,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,11,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,12,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,13,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,14,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,15,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,16,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,17,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,18,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,19,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,20,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,21,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,22,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,23,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,24,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,25,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,26,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,27,3.1100078905844183e-06,1.9435288868963229e-07,2.0643440434676165e-06,0.022899603698596692,1.0667705869405022e-05,2.3081807058142902e-11,0.0,0.0,0.0,f
1,28,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,29,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,30,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,31,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,32,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,33,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,34,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,35,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,36,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,37,1.097361671027949e-06,7.1248964659604104e-09,2.0078941275893997e-06,0.034029614850607647,0.00010746844459247435,1.4863496023159075e-10,7.4257594958570709e-10,0.0,0.0,f
1,38,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,39,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,40,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,41,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,42,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,43,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,44,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,45,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,46,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
2,1,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,2,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,3,1.2840497561405873e-06,4.5301324885733865e-09,2.2083340405899178e-07,0.029763781931495266,0.00016488325320629572,1.170754823741982e-10,0.0,0.0,0.0,f
2,4,6.7188775133066426e-08,2.0150653135105482e-08,3.3712250570168959e-06,0.0020343175249602106,0.0018299755928654167,5.6049310876514941e-10,2.1184177056926143e-09,0.0,1.3824305383830188e-10,g
2,5,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,6,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,7,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,8,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,9,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,10,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,11,0.0,7.4050358320220836e-06,5.8401971292426737e-06,1.9122114955473581e-05,0.0022704674506422605,1.6785227609838666e-10,1.9007928982831003e-09,0.0,1.9708682125055185e-10,g
2,12,0.0,0.00020199452885800344,6.0043883742530621e-06,1.2867875710075362e-05,0.00022537479761017764,2.606610076886639e-11,0.0,0.0,5.5855930218999403e-10,b
2,13,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,14,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,15,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,16,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,17,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,18,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,19,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,20,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,21,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,22,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,23,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,24,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,25,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,26,0.0,0.0079269998057991866,3.7462581171549194e-06,4.7567681074997134e-06,1.3837470491025757e-05,2.4624448866223234e-11,0.0,0.0,3.1660005685144157e-10,b
2,27,0.0,0.0001639720293082616,6.0012517534605414e-06,2.9143449730724035e-05,0.00018295130629532067,5.7097173112754952e-11,0.0,0.0,8.1922030987865801e-10,b
2,28,0.0,6.011146734229691e-06,5.8371462799960534e-06,4.330818920745597e-05,0.0018430853422860701,3.6767641431075183e-10,9.8433917946803395e-10,0.0,2.8906067116747602e-10,g
2,29,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,30,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,31,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,32,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,33,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,34,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,35,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,36,6.030577321279029e-09,1.5317507029440844e-07,9.3556002193036951e-06,0.00011715609913195755,0.030018852525496229,3.892022322134291e-10,4.8625166712708138e-09,0.0,5.0997314524689924e-10,g
2,37,9.8494493960273811e-08,5.4159858228741999e-08,5.5721746316860753e-06,0.0019597613853019834,0.0017629084245405061,1.0321100724064128e-10,1.7044740160745178e-09,0.0,0.0,g
2,38,1.8823357130771389e-06,1.217585016691661e-08,3.6500745904376074e-07,0.028672962698403821,0.00015884041146575087,2.1558656600875365e-11,0.0,0.0,0.0,f
2,39,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,40,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,41,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,42,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,43,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,44,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,45,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,46,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
2,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
3,1,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
3,2,2.0971761775547e-05,1.6017706593310383e-09,1.3152788309481423e-07,0.49788197918909893,9.6830508726522062e-06,3.104678611503609e-11,0.0,0.0,0.0,f
3,3,1.2840497561405873e-06,4.5301324885733865e-09,2.2083340405899178e-07,0.029763781931495266,0.00016488325320629572,1.170754823741982e-10,0.0,0.0,0.0,f
3,4,1.0718128774251593e-08,3.7358082755061609e-08,1.4487216757503858e-05,0.00015745517279193362,0.022999670442887452,9.3732870924734186e-09,5.1837900941940632e-08,0.0,2.8898478230657625e-10,g
3,5,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,6,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,7,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,8,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,9,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,10,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,11,0.0,1.3728485104779678e-05,2.5097168028514195e-05,1.480042263569548e-06,0.028535901418394103,2.807041778732248e-09,4.6512599336554495e-08,1.187507601800508e-10,4.1199243327772718e-10,g
3,12,0.0,0.010840636062422301,4.5594237060752746e-05,2.6177785754179246e-07,0.00029838638199579701,0.0,0.0,6.3587030977176015e-11,0.0,b
3,13,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,14,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,15,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,16,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,17,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,18,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,19,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,20,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,21,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,22,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,23,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,24,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,25,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,26,0.0,0.42542597785888681,2.8447157318596817e-05,9.6769396290439384e-08,1.8320206161349088e-05,0.0,0.0,1.5446619961228536e-10,0.0,b
3,27,0.0,0.0088000457447898663,4.5570419175721002e-05,5.928802860531504e-07,0.00024221953362011758,0.0,0.0,1.9465417646074291e-10,0.0,b
3,28,0.0,1.1144299673291736e-05,2.5084057567603773e-05,3.3520324783610708e-06,0.023164437621990504,6.1487581819849253e-09,2.4086881799287147e-08,3.6352273524505343e-10,6.042555688073331e-10,g
3,29,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,30,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,31,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,32,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,33,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,34,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,35,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
3,36,9.6201343430562837e-10,2.8397724449445918e-07,4.0203963242233339e-05,9.0678242733086047e-06,0.37728575061428671,6.5087406116469468e-09,1.1898628719752874e-07,1.4964653422531999e-10,1.0660534057194222e-09,g
