i,j,b,d,g,f,m,s,EDGE,w,r,intended
1,2,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,3,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,4,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,5,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,6,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,7,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,8,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,9,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,10,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,11,1.7481221642321601e-06,3.3922981330820941e-09,4.5522244213585073e-07,0.027436863231768287,0.00014987323935394673,2.1454266466665029e-10,0.0,0.0,0.0,f
1,12,2.2123642391400788e-08,2.2604692591245968e-08,1.9926776091702651e-05,0.00011556829290499876,0.023490903278797264,1.4947041239783481e-08,5.0309136460650909e-08,0.0,5.4461419224940693e-10,g
1,13,2.6599035699584916e-08,7.1749716215963761e-08,2.3098100535311062e-05,0.00013389009543871808,0.027215070871777321,2.7523963408296948e-09,4.5735578600591727e-08,0.0,0.0,g
1,14,2.101749930279123e-06,1.0767517734916827e-08,5.2767059187070253e-07,0.031786609841682772,0.00017363363095884073,3.9506577636825631e-11,0.0,0.0,0.0,f
1,15,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,16,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,17,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,18,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,19,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,20,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,21,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,22,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
2,1,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,2,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,3,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,4,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,5,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,6,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,7,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,8,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,9,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,10,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,11,1.7481221642321601e-06,3.3922981330820941e-09,4.5522244213585073e-07,0.027436863231768287,0.00014987323935394673,2.1454266466665029e-10,0.0,0.0,0.0,f
2,12,1.0868030566577599e-08,5.0564414182294627e-08,0.00014452619910888942,5.6298734778155477e-05,0.0030988071208523128,5.1297567318332175e-09,4.3205486046835673e-08,0.0,5.1166371493988617e-10,g
2,13,1.3066525299511234e-08,1.604968682304084e-07,0.00016752738434159175,6.5224143950302075e-05,0.0035900814204996301,9.4460993527363603e-10,3.9277714588032431e-08,0.0,0.0,g
2,14,2.101749930279123e-06,1.0767517734916827e-08,5.2767059187070253e-07,0.031786609841682772,0.00017363363095884073,3.9506577636825631e-11,0.0,0.0,0.0,f
2,15,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,16,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,17,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,18,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,19,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,20,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,21,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,22,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
3,1,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
3,2,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,3,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,4,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,5,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,6,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,7,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,8,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,9,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,10,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,11,3.2776296729065349e-08,2.6962421676481029e-08,0.00052031747662498846,0.0004933529371309416,2.1537154460225803e-05,4.4772763711861053e-11,0.0,0.0,1.7909105484744419e-10,f
3,12,6.8069922683037775e-09,4.9484525721114796e-08,0.0018359978557150537,3.3326590960027793e-05,0.00028064492110928626,6.984629027302651e-10,0.0,0.0,3.492314513651325e-10,d
3,13,7.7942659560730275e-09,1.0603826940238885e-07,0.00203341697998549,3.6910095364331846e-05,0.00031065760498026054,1.0682373806462879e-09,0.0,0.0,0.0,d
3,14,3.7530110758471763e-08,5.7776617878173639e-08,0.00057626559239111626,0.00054640164004824711,2.3840377357473213e-05,6.8475991559316923e-11,0.0,0.0,0.0,f
3,15,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,16,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,17,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,18,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,19,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,20,8.5539403153895653e-07,8.443965992331121e-09,1.9479936050333237e-05,0.014437171814909729,1.7294630778122749e-05,9.347817459967706e-11,9.7449469599009729e-10,0.0,0.0,f
3,21,1.7412935620281282e-06,3.7748534931986889e-09,2.6858266968137645e-06,0.029636177573082307,0.00013110415815091131,2.7237590470722558e-10,1.1347167021243803e-09,0.0,0.0,f
3,22,2.8574755186903881e-05,1.0396951653732354e-09,2.1650521715457005e-07,0.47528173146372965,1.0899578612561859e-05,6.0989709493944112e-11,0.0,0.0,0.0,f
3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
4,1,1.0949043603698642e-06,3.3198498773267658e-09,5.7829475402248028e-06,0.016241521621302154,1.3573340254656709e-05,2.9211929562399075e-11,0.0,0.0,0.0,f
4,2,3.2776296729065349e-08,2.6962421676481029e-08,0.00052031747662498846,0.0004933529371309416,2.1537154460225803e-05,4.4772763711861053e-11,0.0,0.0,1.7909105484744419e-10,d
4,3,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,4,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,5,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,6,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,7,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,8,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,9,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,10,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,11,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,12,1.0875390172664313e-10,8.2962611837998231e-07,0.44515085818300754,1.8230688431191506e-07,5.7669234737569178e-05,1.4609274131945731e-09,0.0,0.0,9.7062857291028984e-10,d
4,13,1.0875390172664313e-10,8.2962611837998231e-07,0.44515085818300754,1.8230688431191506e-07,5.7669234737569178e-05,1.4609274131945731e-09,0.0,0.0,9.7062857291028984e-10,d
4,14,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,15,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,16,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,17,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,18,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,19,1.4380484328155345e-09,1.8448647657830863e-07,0.015392302013928863,1.8671860211054204e-05,2.9688629732846104e-05,3.2797595836143767e-11,0.0,0.0,7.7200494814307615e-10,d
4,20,2.2959853203936047e-09,1.8851247893758016e-07,0.0012116522351508117,3.1542443302939567e-05,0.00032781401088910369,2.4087705642024136e-10,0.0,0.0,1.1310748736254808e-09,d
4,21,7.6398639499921806e-08,2.5828889886660868e-08,7.9453521228206605e-05,0.001121636303723279,0.00018072502637092084,1.9952475785462892e-10,0.0,0.0,0.0,g
4,22,2.101749930279123e-06,1.0767517734916827e-08,5.2767059187070253e-07,0.031786609841682772,0.00017363363095884073,3.9506577636825631e-11,0.0,0.0,0.0,f
4,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
5,1,1.0949043603698642e-06,3.3198498773267658e-09,5.7829475402248028e-06,0.016241521621302154,1.3573340254656709e-05,2.9211929562399075e-11,0.0,0.0,0.0,f
5,2,2.4787413776162499e-09,1.2124861210674399e-07,0.015047766801718956,4.8169617712340413e-06,4.1835248959702641e-05,1.9943461160362807e-09,0.0,0.0,2.2516810987506392e-10,d
5,3,2.2138624065606305e-10,3.7088224346945454e-07,0.061375871867763498,3.7423390574901669e-07,0.00043716900166728941,4.2568377868370709e-09,0.0,0.0,1.0331357897282942e-09,d
5,4,2.2138624065606305e-10,3.7088224346945454e-07,0.061375871867763498,3.7423390574901669e-07,0.00043716900166728941,4.2568377868370709e-09,0.0,0.0,1.0331357897282942e-09,d
5,5,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,6,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,7,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,8,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,9,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,10,2.2138624065606305e-10,3.7088224346945454e-07,0.061375871867763498,3.7423390574901669e-07,0.00043716900166728941,4.2568377868370709e-09,0.0,0.0,1.0331357897282942e-09,d
5,11,1.0875390172664313e-10,8.2962611837998231e-07,0.44515085818300754,1.8230688431191506e-07,5.7669234737569178e-05,1.4609274131945731e-09,0.0,0.0,9.7062857291028984e-10,d
5,12,2.2138624065606305e-10,3.7088224346945454e-07,0.061375871867763498,3.7423390574901669e-07,0.00043716900166728941,4.2568377868370709e-09,0.0,0.0,1.0331357897282942e-09,d
5,13,2.2138624065606305e-10,3.7088224346945454e-07,0.061375871867763498,3.7423390574901669e-07,0.00043716900166728941,4.2568377868370709e-09,0.0,0.0,1.0331357897282942e-09,d
5,14,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,15,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,16,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,17,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,18,5.3598283309192858e-10,1.0500697748912496e-05,0.077973931343716524,2.0536718232750337e-07,3.3789278894539459e-05,6.4000320514384368e-10,0.0,0.0,2.8347536505750889e-09,d
5,19,2.2138624065606305e-10,3.7088224346945454e-07,0.061375871867763498,3.7423390574901669e-07,0.00043716900166728941,4.2568377868370709e-09,0.0,0.0,1.0331357897282942e-09,d
5,20,1.7363626718122592e-10,8.4773084221589622e-07,0.03504141432572308,3.0797170164865317e-07,0.00063676846369613402,1.0729563736685221e-08,0.0,0.0,1.4220810282142403e-09,d
5,21,1.5866495006549355e-08,4.7404138295901216e-08,0.00028036055131228332,7.576789654377197e-05,0.0023549796637252238,3.1126209325509743e-09,0.0,0.0,0.0,g
5,22,2.101749930279123e-06,1.0767517734916827e-08,5.2767059187070253e-07,0.031786609841682772,0.00017363363095884073,3.9506577636825631e-11,0.0,0.0,0.0,f
5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
6,1,1.0949043603698642e-06,3.3198498773267658e-09,5.7829475402248028e-06,0.016241521621302154,1.3573340254656709e-05,2.9211929562399075e-11,0.0,0.0,0.0,f
6,2,3.9575536443626613e-09,1.2389459032397632e-07,0.0011845310898156612,8.1373115396196889e-06,0.00046193377334796963,1.4647177930784674e-08,2.1715590282059582e-08,0.0,3.2989683814076532e-10,d
6,3,3.5346483962870027e-10,3.7897591415423308e-07,0.0048313898899339227,6.3219473693025925e-07,0.0048271046916789091,3.1263710940110435e-08,0.0,0.0,1.513661195586434e-09,g
6,4,0.0,2.7075769119674406e-05,0.00023139148123421793,1.3083568278061408e-07,0.0042472377000770676,1.154312476150213e-08,1.7363873489163203e-08,0.0,5.1008063462227717e-10,g
6,5,0.0,0.00076658959238757761,0.00029396736734186023,7.1798292746274943e-08,0.00032827373082716074,1.7354753022491409e-09,0.0,0.0,1.3995768566525329e-09,b
6,6,0.0,0.02931440361382209,0.00019593469122782721,1.8663407487644941e-08,2.0248206181069654e-05,1.5872856848202829e-09,0.0,0.0,5.7603109529768342e-10,b
6,7,0.0,0.02931440361382209,0.00019593469122782721,1.8663407487644941e-08,2.0248206181069654e-05,1.5872856848202829e-09,0.0,0.0,5.7603109529768342e-10,b
6,8,0.0,0.02931440361382209,0.00019593469122782721,1.8663407487644941e-08,2.0248206181069654e-05,1.5872856848202829e-09,0.0,0.0,5.7603109529768342e-10,b
6,9,0.0,0.00062103460649120211,0.00033705084385107217,1.5935981968947643e-07,0.00026594327560681378,3.801517328736213e-09,0.0,0.0,1.8194499136482931e-09,b
6,10,0.0,2.1466345594237216e-05,0.0033703053538251073,1.7190288823524592e-07,0.00031161768137938855,3.4427738933259124e-09,0.0,0.0,4.5259621443414008e-10,g
6,11,2.910886914589296e-10,1.2831041664936179e-06,0.0028869614758800038,5.442194175516149e-07,0.0073587467167296351,9.4878279776099117e-09,4.7101292187740406e-08,0.0,1.5136611955864342e-09,d
6,12,3.5346483962870027e-10,3.7897591415423308e-07,0.0048313898899339227,6.3219473693025925e-07,0.0048271046916789091,3.1263710940110435e-08,0.0,0.0,1.513661195586434e-09,g
6,13,0.0,2.7075769119674406e-05,0.00023139148123421793,1.3083568278061408e-07,0.0042472377000770676,1.154312476150213e-08,1.7363873489163203e-08,0.0,5.1008063462227717e-10,g
6,14,0.0,0.00076658959238757761,0.00029396736734186023,7.1798292746274943e-08,0.00032827373082716074,1.7354753022491409e-09,0.0,0.0,1.3995768566525329e-09,b
6,15,0.0,0.02931440361382209,0.00019593469122782721,1.8663407487644941e-08,2.0248206181069654e-05,1.5872856848202829e-09,0.0,0.0,5.7603109529768342e-10,b
6,16,0.0,0.02931440361382209,0.00019593469122782721,1.8663407487644941e-08,2.0248206181069654e-05,1.5872856848202829e-09,0.0,0.0,5.7603109529768342e-10,b
6,17,0.0,0.02931440361382209,0.00019593469122782721,1.8663407487644941e-08,2.0248206181069654e-05,1.5872856848202829e-09,0.0,0.0,5.7603109529768342e-10,b
6,18,0.0,0.00062103460649120211,0.00033705084385107217,1.5935981968947643e-07,0.00026594327560681378,3.801517328736213e-09,0.0,0.0,1.8194499136482931e-09,b
6,19,0.0,2.1466345594237216e-05,0.0033703053538251073,1.7190288823524592e-07,0.00031161768137938855,3.4427738933259124e-09,0.0,0.0,4.5259621443414008e-10,g
6,20,2.910886914589296e-10,1.2831041664936179e-06,0.0028869614758800038,5.442194175516149e-07,0.0073587467167296351,9.4878279776099117e-09,4.7101292187740406e-08,0.0,1.5136611955864342e-09,d
6,21,1.5866495006549355e-08,4.7404138295901216e-08,0.00028036055131228332,7.576789654377197e-05,0.0023549796637252238,3.1126209325509743e-09,0.0,0.0,0.0,g
6,22,2.101749930279123e-06,1.0767517734916827e-08,5.2767059187070253e-07,0.031786609841682772,0.00017363363095884073,3.9506577636825631e-11,0.0,0.0,0.0,f
6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f
7,1,1.0949043603698642e-06,3.3198498773267658e-09,5.7829475402248028e-06,0.016241521621302154,1.3573340254656709e-05,2.9211929562399075e-11,0.0,0.0,0.0,f
7,2,3.9575536443626613e-09,1.2389459032397632e-07,0.0011845310898156612,8.1373115396196889e-06,0.00046193377334796963,1.4647177930784674e-08,2.1715590282059582e-08,0.0,3.2989683814076532e-10,d
7,3,9.7066698938298463e-10,1.5466934462835845e-07,0.00058948424672747941,4.3738971586979312e-06,0.032381841845554586,1.0949223967577469e-08,0.0,0.0,2.3476596952518696e-09,g
7,4,0.0,1.1050283959060434e-05,2.8232379526789587e-05,9.051986480449946e-07,0.028491899030376591,4.0426505523125088e-09,3.4547280732905212e-08,1.7102268654021491e-10,7.9112535270303506e-10,g
